Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Exon region start (bp)	Exon region end (bp)	CDS start	CDS end	Exon stable ID	Exon rank in transcript	Transcript start (bp)	Transcript end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Transcription start site (TSS)	Gene start (bp)	Gene end (bp)	cDNA coding start	cDNA coding end	Genomic coding start	Genomic coding end
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11003029	11003159	1813	1943	ENSE00003667107	13	10961110	11062271					10961110	10960824	11079426	1909	2039	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11003340	11003397	1944	2001	ENSE00003539754	14	10961110	11062271					10961110	10960824	11079426	2040	2097	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11007902	11008023	2002	2123	ENSE00003581372	15	10961110	11062271					10961110	10960824	11079426	2098	2219	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11010381	11010531	2124	2274	ENSE00003530860	16	10961110	11062271					10961110	10960824	11079426	2220	2370	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11012949	11013112	2275	2438	ENSE00003654082	17	10961110	11062271					10961110	10960824	11079426	2371	2534	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11018957	11019023	2439	2505	ENSE00003474879	18	10961110	11062271					10961110	10960824	11079426	2535	2601	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11019591	11019701	2506	2616	ENSE00003477043	19	10961110	11062271					10961110	10960824	11079426	2602	2712	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11021725	11021967	2617	2859	ENSE00003540089	20	10961110	11062271					10961110	10960824	11079426	2713	2955	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11023518	11023631	2860	2973	ENSE00003484961	21	10961110	11062271					10961110	10960824	11079426	2956	3069	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11024331	11024438	2974	3081	ENSE00003553172	22	10961110	11062271					10961110	10960824	11079426	3070	3177	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11025422	11025508	3082	3168	ENSE00003692983	23	10961110	11062271					10961110	10960824	11079426	3178	3264	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11026300	11026346	3169	3215	ENSE00003604518	24	10961110	11062271					10961110	10960824	11079426	3265	3311	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11027784	11027950	3216	3382	ENSE00003459233	25	10961110	11062271					10961110	10960824	11079426	3312	3478	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11030730	11030893	3383	3546	ENSE00003676000	26	10961110	11062271					10961110	10960824	11079426	3479	3642	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11033290	11033517	3547	3774	ENSE00003655405	27	10961110	11062271					10961110	10960824	11079426	3643	3870	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11034123	11034200	3775	3852	ENSE00003703701	28	10961110	11062271					10961110	10960824	11079426	3871	3948	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11034914	11035132	3853	4071	ENSE00003708931	29	10961110	11062271					10961110	10960824	11079426	3949	4167	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11058788	11058889	4432	4533	ENSE00003687872	32	10961110	11062271					10961110	10960824	11079426	4528	4629	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11059753	11059885	4534	4666	ENSE00003582123	33	10961110	11062271					10961110	10960824	11079426	4630	4762	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11060045	11060187	4667	4809	ENSE00003694052	34	10961110	11062271					10961110	10960824	11079426	4763	4905	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11041307	11041560	4072	4325	ENSE00003547338	30	10961110	11062271					10961110	10960824	11079426	4168	4421	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11058258	11058363	4326	4431	ENSE00001653058	31	10961110	11062271					10961110	10960824	11079426	4422	4527	11058258	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	11061784	11062271	4810	4842	ENSE00003821923	35	10961110	11062271			11061817	11062271	10961110	10960824	11079426	4906	4938	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	10961110	10961174			ENSE00002762936	1	10961110	11062271	10961110	10961174			10961110	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000444061	ENST00000444061.8	10965307	10965309			ENSE00002893706	2	10961110	11062271	10965307	10965309			10961110	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10984124	10984373	1	222	ENSE00002858683	2	10961321	11062273	10984124	10984151			10961321	10960824	11079426	438	659	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10985273	10985405	223	355	ENSE00003618181	3	10961321	11062273					10961321	10960824	11079426	660	792	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10986189	10986593	356	760	ENSE00003525604	4	10961321	11062273					10961321	10960824	11079426	793	1197	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10986905	10987003	761	859	ENSE00003604554	5	10961321	11062273					10961321	10960824	11079426	1198	1296	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10987666	10987924	860	1118	ENSE00003531833	6	10961321	11062273					10961321	10960824	11079426	1297	1555	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10989317	10989443	1119	1245	ENSE00003670957	7	10961321	11062273					10961321	10960824	11079426	1556	1682	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10991150	10991323	1246	1419	ENSE00003607688	8	10961321	11062273					10961321	10960824	11079426	1683	1856	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10994828	10995001	1420	1593	ENSE00003546739	9	10961321	11062273					10961321	10960824	11079426	1857	2030	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10996213	10996380	1594	1761	ENSE00003527768	10	10961321	11062273					10961321	10960824	11079426	2031	2198	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10996494	10996544	1762	1812	ENSE00003667937	11	10961321	11062273					10961321	10960824	11079426	2199	2249	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11003029	11003159	1813	1943	ENSE00003667107	12	10961321	11062273					10961321	10960824	11079426	2250	2380	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11003340	11003397	1944	2001	ENSE00003539754	13	10961321	11062273					10961321	10960824	11079426	2381	2438	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11007902	11008023	2002	2123	ENSE00003581372	14	10961321	11062273					10961321	10960824	11079426	2439	2560	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11010381	11010531	2124	2274	ENSE00003530860	15	10961321	11062273					10961321	10960824	11079426	2561	2711	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11012949	11013112	2275	2438	ENSE00003654082	16	10961321	11062273					10961321	10960824	11079426	2712	2875	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11018957	11019023	2439	2505	ENSE00003474879	17	10961321	11062273					10961321	10960824	11079426	2876	2942	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11019591	11019701	2506	2616	ENSE00003477043	18	10961321	11062273					10961321	10960824	11079426	2943	3053	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11021725	11021967	2617	2859	ENSE00003540089	19	10961321	11062273					10961321	10960824	11079426	3054	3296	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11023518	11023631	2860	2973	ENSE00003484961	20	10961321	11062273					10961321	10960824	11079426	3297	3410	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11024331	11024438	2974	3081	ENSE00003553172	21	10961321	11062273					10961321	10960824	11079426	3411	3518	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11025422	11025508	3082	3168	ENSE00003692983	22	10961321	11062273					10961321	10960824	11079426	3519	3605	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11026300	11026346	3169	3215	ENSE00003604518	23	10961321	11062273					10961321	10960824	11079426	3606	3652	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11027784	11027950	3216	3382	ENSE00003459233	24	10961321	11062273					10961321	10960824	11079426	3653	3819	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11030730	11030893	3383	3546	ENSE00003676000	25	10961321	11062273					10961321	10960824	11079426	3820	3983	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11033290	11033517	3547	3774	ENSE00003655405	26	10961321	11062273					10961321	10960824	11079426	3984	4211	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11034123	11034200	3775	3852	ENSE00003703701	27	10961321	11062273					10961321	10960824	11079426	4212	4289	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11034914	11035132	3853	4071	ENSE00003708931	28	10961321	11062273					10961321	10960824	11079426	4290	4508	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11058255	11058363	4326	4434	ENSE00003468652	30	10961321	11062273					10961321	10960824	11079426	4763	4871	11058255	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11058788	11058889	4435	4536	ENSE00003687872	31	10961321	11062273					10961321	10960824	11079426	4872	4973	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11059753	11059885	4537	4669	ENSE00003582123	32	10961321	11062273					10961321	10960824	11079426	4974	5106	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11060045	11060187	4670	4812	ENSE00003694052	33	10961321	11062273					10961321	10960824	11079426	5107	5249	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11041307	11041560	4072	4325	ENSE00003547338	29	10961321	11062273					10961321	10960824	11079426	4509	4762	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	11061784	11062273	4813	4845	ENSE00004014465	34	10961321	11062273			11061817	11062273	10961321	10960824	11079426	5250	5282	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000590574	ENST00000590574.6	10961321	10961729			ENSE00002897265	1	10961321	11062273	10961321	10961729			10961321	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10984124	10984373	1	222	ENSE00002858683	3	10961573	11033483	10984124	10984151			10961573	10960824	11079426	418	639	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10985273	10985405	223	355	ENSE00003618181	4	10961573	11033483					10961573	10960824	11079426	640	772	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10986189	10986593	356	760	ENSE00003525604	5	10961573	11033483					10961573	10960824	11079426	773	1177	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10986905	10987003	761	859	ENSE00003604554	6	10961573	11033483					10961573	10960824	11079426	1178	1276	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10987666	10987924	860	1118	ENSE00003531833	7	10961573	11033483					10961573	10960824	11079426	1277	1535	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10989317	10989443	1119	1245	ENSE00003670957	8	10961573	11033483					10961573	10960824	11079426	1536	1662	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10991150	10991323	1246	1419	ENSE00003607688	9	10961573	11033483					10961573	10960824	11079426	1663	1836	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10994828	10995001	1420	1593	ENSE00003546739	10	10961573	11033483					10961573	10960824	11079426	1837	2010	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10996213	10996380	1594	1761	ENSE00003527768	11	10961573	11033483					10961573	10960824	11079426	2011	2178	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10996494	10996544	1762	1812	ENSE00003667937	12	10961573	11033483					10961573	10960824	11079426	2179	2229	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11003029	11003159	1813	1943	ENSE00003667107	13	10961573	11033483					10961573	10960824	11079426	2230	2360	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11003340	11003397	1944	2001	ENSE00003539754	14	10961573	11033483					10961573	10960824	11079426	2361	2418	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11010381	11010531	2115	2265	ENSE00003530860	16	10961573	11033483					10961573	10960824	11079426	2532	2682	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11012949	11013112	2266	2429	ENSE00003654082	17	10961573	11033483					10961573	10960824	11079426	2683	2846	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11018957	11019023	2430	2496	ENSE00003474879	18	10961573	11033483					10961573	10960824	11079426	2847	2913	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11019591	11019701	2497	2607	ENSE00003477043	19	10961573	11033483					10961573	10960824	11079426	2914	3024	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11021725	11021967	2608	2850	ENSE00003540089	20	10961573	11033483					10961573	10960824	11079426	3025	3267	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11023518	11023631	2851	2964	ENSE00003484961	21	10961573	11033483					10961573	10960824	11079426	3268	3381	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11024331	11024438	2965	3072	ENSE00003553172	22	10961573	11033483					10961573	10960824	11079426	3382	3489	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11025422	11025508	3073	3159	ENSE00003692983	23	10961573	11033483					10961573	10960824	11079426	3490	3576	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11026300	11026346	3160	3206	ENSE00003604518	24	10961573	11033483					10961573	10960824	11079426	3577	3623	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11027784	11027950	3207	3373	ENSE00003459233	25	10961573	11033483					10961573	10960824	11079426	3624	3790	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11030730	11030893	3374	3537	ENSE00003676000	26	10961573	11033483					10961573	10960824	11079426	3791	3954	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10983480	10983711			ENSE00002891499	2	10961573	11033483	10983480	10983711			10961573	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	10961573	10961729			ENSE00003991449	1	10961573	11033483	10961573	10961729			10961573	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11007911	11008023	2002	2114	ENSE00003991451	15	10961573	11033483					10961573	10960824	11079426	2419	2531	11007911	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000704345	ENST00000704345.1	11033290	11033483	3538	3731	ENSE00003991452	27	10961573	11033483					10961573	10960824	11079426	3955	4148	11033290	11033483
ENSG00000127616	ENSG00000127616.23	ENST00000591545	ENST00000591545.6	10985273	10985405	96	228	ENSE00003618181	2	10984279	11032666					10984279	10960824	11079426	96	228	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000591545	ENST00000591545.6	10986189	10986593	229	633	ENSE00003525604	3	10984279	11032666					10984279	10960824	11079426	229	633	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000591545	ENST00000591545.6	10986905	10987003	634	732	ENSE00003604554	4	10984279	11032666					10984279	10960824	11079426	634	732	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000591545	ENST00000591545.6	10987666	10987924	733	991	ENSE00003531833	5	10984279	11032666					10984279	10960824	11079426	733	991	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000591545	ENST00000591545.6	10989317	10989443	992	1118	ENSE00003670957	6	10984279	11032666					10984279	10960824	11079426	992	1118	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000591545	ENST00000591545.6	10991150	10991323	1119	1292	ENSE00003607688	7	10984279	11032666					10984279	10960824	11079426	1119	1292	10991150	10991323
